"Format","AiM CSV File"
"Session","G Junct CW"
"Vehicle",""
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Saturday, June 1, 2024"
"Time","12:45 PM"
"Sample Rate","20"
"Duration","920"
"Segment","Session"
"Beacon Markers","146.928","224.337","292.694","360.809","429.482","497.196","564.691","632.868","701.626","769.775","838.49","920"
"Segment Times","2:26.928","1:17.409","1:08.357","1:08.115","1:08.673","1:07.714","1:07.495","1:08.177","1:08.758","1:08.149","1:08.715","1:21.510"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","ft","deg","deg","°C","V","rpm"

"301.000","40.6604","14","0.5434","0.1175","-0.8458","-72.6395","16.8298","4736.5011","0.0164","0.1200","203.0243","39.10744316","-108.49194508","37.2","4.1","4756"
"301.050","40.6719","14","0.5322","0.1208","-0.8411","-71.9504","16.4341","4736.4823","0.0164","0.1200","207.9705","39.10744588","-108.49195508","37.2","4.1","4800"
"301.100","40.9664","14","0.5212","0.1314","-0.8416","-71.4370","16.0418","4736.4643","0.0164","0.1200","214.5995","39.10744866","-108.49196514","37.2","4.1","4781"
"301.150","41.1630","14","0.4912","0.1363","-0.8347","-70.7893","15.0675","4736.4058","0.0164","0.1200","229.5725","39.10745157","-108.49197524","37.2","4.1","4842"
"301.200","41.1786","14","0.4318","0.1303","-0.8300","-69.8679","13.1994","4736.3926","0.0164","0.1262","262.1640","39.10745465","-108.49198522","37.2","4.1","4841"
"301.250","41.3927","14","0.4020","0.0873","-0.8116","-69.0580","12.2434","4736.3538","0.0164","0.1300","284.1033","39.10745784","-108.49199526","37.2","4.1","4837"
"301.300","41.4754","14","0.3958","0.0651","-0.7884","-68.2974","12.0305","4736.4110","0.0164","0.1300","289.7076","39.10746117","-108.49200513","37.2","4.1","4864"
"301.350","41.5908","14","0.3835","0.0948","-0.7756","-67.6634","11.6344","4736.4327","0.0164","0.1300","300.4042","39.10746451","-108.49201511","37.2","4.1","4861"
"301.400","41.7121","14","0.3696","0.1206","-0.7768","-67.2465","11.1849","4736.3882","0.0164","0.1300","313.3896","39.10746788","-108.49202505","37.2","4.1","4878"
"301.450","41.6530","14","0.3496","0.1183","-0.7768","-66.7661","10.5475","4736.3341","0.0164","0.1300","331.8577","39.10747133","-108.49203492","37.2","4.1","4902"
"301.500","41.6635","14","0.3250","0.1129","-0.7998","-66.4063","9.7736","4736.2168","0.0164","0.1287","358.2238","39.10747480","-108.49204469","37.2","4.1","4929"
"301.550","41.9915","14","0.3230","0.1193","-0.8448","-66.1425","9.6839","4736.0790","0.0164","0.1200","364.3901","39.10747834","-108.49205472","37.2","4.1","4995"
"301.600","42.1178","14","0.3474","0.1144","-0.8584","-65.6132","10.3829","4736.0157","0.0164","0.1200","340.8800","39.10748204","-108.49206462","37.2","4.1","4882"
"301.650","42.3008","13","0.3967","0.0768","-0.8496","-64.7734","11.8235","4735.9841","0.0164","0.1200","300.6456","39.10748598","-108.49207444","37.2","4.1","4903"
"301.700","42.3900","14","0.4782","0.0255","-0.8303","-63.8409","14.2264","4735.9509","0.0164","0.1200","250.3928","39.10748997","-108.49208424","37.2","4.1","4883"
"301.750","42.4563","14","0.5889","-0.0191","-0.8582","-63.1074","17.5134","4735.8620","0.0164","0.1200","203.7161","39.10749405","-108.49209401","37.2","4.1","4893"
"301.800","42.2637","14","0.7219","-0.0694","-0.9251","-62.3109","21.4867","4735.7066","0.0164","0.1200","165.2922","39.10749816","-108.49210350","37.2","4.1","4863"
"301.850","42.0654","14","0.8305","-0.1163","-0.9312","-61.1246","24.7690","4735.5920","0.0164","0.1200","142.7151","39.10750250","-108.49211285","37.2","4.1","4890"
"301.900","41.8950","14","0.9060","-0.1347","-0.9032","-59.6869","27.1077","4735.6337","0.0164","0.1100","129.8746","39.10750712","-108.49212209","37.2","4.1","4915"
"301.950","41.5535","14","0.9783","-0.1363","-0.9001","-58.1756","29.3831","4735.6429","0.0164","0.1138","118.8403","39.10751178","-108.49213092","37.2","4.1","4892"
"302.000","41.3294","14","1.0250","-0.1208","-0.8883","-56.6650","30.9030","4735.6693","0.0164","0.1262","112.3860","39.10751666","-108.49213960","37.2","4.1","4896"
"302.050","41.4045","14","1.0295","-0.0981","-0.8260","-54.9506","31.1457","4735.7762","0.0164","0.1388","111.7131","39.10752180","-108.49214821","37.2","4.1","4861"
"302.100","41.4993","14","1.0307","-0.0834","-0.7876","-53.0501","31.2702","4735.8431","0.0164","0.1612","111.5229","39.10752718","-108.49215660","37.2","4.1","4839"
"302.150","41.3373","14","1.0453","-0.0647","-0.7584","-51.4852","31.7887","4735.9048","0.0164","0.1700","109.2757","39.10753265","-108.49216467","37.2","4.1","4837"
"302.200","41.2765","14","1.0628","-0.0555","-0.7234","-50.4591","32.3847","4735.9617","0.0164","0.1637","107.1068","39.10753811","-108.49217287","37.2","4.1","4859"
"302.250","41.3067","14","1.0638","-0.0615","-0.7047","-49.0923","32.4750","4736.0145","0.0164","0.1688","106.8873","39.10754375","-108.49218074","37.2","4.1","4870"
"302.300","41.1185","14","1.0675","-0.0874","-0.6900","-47.0706","32.6522","4736.0382","0.0164","0.1800","105.8225","39.10754975","-108.49218814","37.2","4.1","4831"
"302.350","40.7443","14","1.1104","-0.1061","-0.6613","-45.3636","34.0622","4736.0514","0.0164","0.1762","100.5192","39.10755571","-108.49219523","37.2","4.1","4828"
"302.400","40.5006","14","1.1653","-0.1153","-0.6401","-43.8126","35.8609","4736.0858","0.0164","0.1700","94.9061","39.10756180","-108.49220218","37.2","4.1","4819"
"302.450","40.4839","14","1.1931","-0.1254","-0.6043","-41.7760","36.8448","4736.1487","0.0164","0.1787","92.3338","39.10756820","-108.49220893","37.2","4.1","4812"
"302.500","40.6245","14","1.2094","-0.1123","-0.5276","-39.4503","37.4890","4736.3181","0.0164","0.1900","91.0622","39.10757486","-108.49221528","37.2","4.1","4738"
"302.550","40.4404","14","1.2286","-0.0773","-0.4761","-37.6038","38.2121","4736.4150","0.0164","0.1863","88.9340","39.10758151","-108.49222126","37.2","4.1","4767"
"302.600","40.3134","14","1.2249","-0.0548","-0.3889","-36.0375","38.1882","4736.6021","0.0164","0.1737","88.7104","39.10758820","-108.49222709","37.2","4.1","4718"
"302.650","40.1143","14","1.1731","-0.0596","-0.3389","-34.3454","36.6423","4736.7442","0.0164","0.1700","91.9963","39.10759503","-108.49223271","37.2","4.1","4719"
"302.700","40.1159","14","1.1020","-0.0570","-0.2799","-32.3106","34.4917","4736.8964","0.0164","0.1700","97.7363","39.10760206","-108.49223798","37.2","4.1","4719"
"302.750","40.0612","14","1.0725","-0.0469","-0.2274","-30.5863","33.6290","4736.9998","0.0164","0.1663","100.1071","39.10760914","-108.49224296","37.2","4.1","4693"
"302.800","39.8501","14","1.0894","-0.0608","-0.1917","-29.2388","34.2159","4737.0558","0.0164","0.1600","97.8712","39.10761613","-108.49224769","37.2","4.1","4689"
"302.850","39.8118","13","1.1010","-0.0853","-0.2091","-27.4266","34.6505","4737.0410","0.0164","0.1600","96.5509","39.10762337","-108.49225209","37.2","4.1","4649"
"302.900","39.8165","14","1.1006","-0.0790","-0.2267","-25.3316","34.7351","4736.9893","0.0164","0.1688","96.3273","39.10763075","-108.49225602","37.2","4.1","4624"
"302.950","39.6612","14","1.1343","-0.0563","-0.1942","-23.8816","35.8856","4737.0446","0.0164","0.1600","92.8753","39.10763807","-108.49225989","37.2","4.1","4683"
"303.000","39.5753","14","1.1825","-0.0430","-0.1612","-22.2596","37.4807","4737.1355","0.0164","0.1600","88.7300","39.10764549","-108.49226341","37.2","4.1","4580"
"303.050","39.6265","14","1.2059","-0.0518","-0.1774","-20.0623","38.2855","4737.1275","0.0164","0.1688","86.9772","39.10765309","-108.49226653","37.2","4.1","4606"
"303.100","39.6118","14","1.2007","-0.0523","-0.1588","-17.9014","38.1927","4737.1495","0.0164","0.1813","87.1561","39.10766070","-108.49226929","37.2","4.1","4625"
"303.150","39.3441","14","1.1868","-0.0403","-0.1385","-15.9210","37.8210","4737.2044","0.0164","0.1900","87.4180","39.10766821","-108.49227152","37.2","4.1","4612"
"303.200","39.2920","14","1.1864","-0.0280","-0.0994","-14.1478","37.8660","4737.2985","0.0164","0.1775","87.1985","39.10767583","-108.49227365","37.2","4.1","4582"
"303.250","39.3429","13","1.1991","-0.0228","-0.1111","-12.5381","38.3156","4737.2541","0.0164","0.1612","86.2868","39.10768356","-108.49227552","37.2","4.1","4655"
"303.300","39.2084","13","1.2201","-0.0244","-0.0492","-10.4450","39.0297","4737.3974","0.0164","0.1713","84.4184","39.10769116","-108.49227684","37.2","4.1","4654"
"303.350","39.1524","13","1.2391","-0.0138","-0.0185","-8.3276","39.6802","4737.4892","0.0164","0.1762","82.9159","39.10769884","-108.49227783","37.2","4.1","4611"
"303.400","39.1960","14","1.2385","-0.0085","0.0068","-6.7589","39.6959","4737.5508","0.0164","0.1637","82.9758","39.10770661","-108.49227865","37.2","4.1","4636"
"303.450","39.1949","14","1.2168","-0.0209","0.0530","-5.0130","39.0275","4737.6385","0.0164","0.1600","84.3943","39.10771435","-108.49227913","37.2","4.1","4637"
"303.500","39.1312","13","1.2197","-0.0294","0.0749","-2.6916","39.1644","4737.7010","0.0164","0.1713","83.9627","39.10772208","-108.49227904","37.2","4.1","4592"
"303.550","39.1099","14","1.2668","-0.0382","0.1135","-0.1992","40.7300","4737.8308","0.0164","0.1800","80.6913","39.10772983","-108.49227838","37.2","4.1","4629"
"303.600","39.1373","14","1.3246","-0.0475","0.1446","2.1823","42.6580","4737.9321","0.0164","0.1863","77.0984","39.10773751","-108.49227747","37.2","4.1","4596"
"303.650","39.0071","13","1.3491","-0.0564","0.1623","3.9198","43.5301","4737.9557","0.0164","0.1725","75.3023","39.10774523","-108.49227628","37.2","4.1","4613"
"303.700","38.6832","13","1.3239","-0.0505","0.1687","5.4223","42.8074","4738.0034","0.0164","0.1700","75.9378","39.10775282","-108.49227503","37.2","4.1","4620"
"303.750","38.5786","12","1.2945","-0.0353","0.2105","7.5241","41.9382","4738.1151","0.0164","0.1775","77.3020","39.10776026","-108.49227310","37.2","4.1","4589"
"303.800","38.6306","12","1.2823","-0.0222","0.2222","10.0161","41.6040","4738.1464","0.0164","0.1963","78.0280","39.10776773","-108.49227076","37.2","4.1","4577"
"303.850","38.6319","12","1.2591","-0.0157","0.2448","12.4495","40.8990","4738.2000","0.0164","0.2087","79.3758","39.10777511","-108.49226786","37.2","4.1","4593"
"303.900","38.6229","12","1.2251","-0.0211","0.2688","14.6709","39.8318","4738.2869","0.0164","0.2087","81.4833","39.10778221","-108.49226477","37.2","4.1","4543"
"303.950","38.7184","12","1.2308","-0.0320","0.2842","16.4373","40.0623","4738.2978","0.0164","0.1925","81.2149","39.10778955","-108.49226137","37.2","4.1","4568"
"304.000","38.6724","12","1.2620","-0.0367","0.2923","17.8722","41.1362","4738.3122","0.0164","0.1800","79.0007","39.10779677","-108.49225790","37.2","4.1","4545"
"304.050","38.4495","12","1.2839","-0.0385","0.2857","19.6710","41.9178","4738.3410","0.0164","0.1713","77.0808","39.10780375","-108.49225411","37.2","4.1","4579"
"304.100","38.3423","12","1.2870","-0.0472","0.3194","22.1253","42.0871","4738.4343","0.0164","0.1800","76.5567","39.10781051","-108.49224964","37.2","4.1","4507"
"304.150","38.3278","13","1.2816","-0.0703","0.3393","24.6129","41.9926","4738.5276","0.0164","0.1800","76.6998","39.10781718","-108.49224492","37.2","4.1","4567"
"304.200","38.0712","13","1.2923","-0.0863","0.3566","26.7709","42.4571","4738.6246","0.0164","0.1863","75.3531","39.10782363","-108.49223987","37.2","4.1","4531"
"304.250","37.9986","13","1.3241","-0.0648","0.3762","29.0256","43.6332","4738.6622","0.0164","0.1988","73.1820","39.10783002","-108.49223461","37.2","4.1","4481"
"304.300","38.0042","12","1.3504","-0.0172","0.3991","31.1383","44.6030","4738.7695","0.0164","0.1900","71.6014","39.10783616","-108.49222900","37.2","4.1","4511"
"304.350","38.0272","12","1.3394","0.0242","0.4384","33.1179","44.2802","4738.8604","0.0164","0.1825","72.1670","39.10784226","-108.49222305","37.2","4.1","4517"
"304.400","38.0941","12","1.2722","0.0533","0.4564","35.0838","42.0521","4738.9193","0.0164","0.1637","76.1244","39.10784822","-108.49221684","37.2","4.1","4509"
"304.450","38.1982","12","1.1677","0.0649","0.4766","37.2383","38.5575","4738.9457","0.0164","0.1600","83.2508","39.10785405","-108.49221037","37.2","4.1","4495"
"304.500","38.2093","12","1.0646","0.0531","0.5102","39.2780","35.1030","4739.0547","0.0164","0.1587","91.4702","39.10785970","-108.49220369","37.2","4.1","4505"
"304.550","38.2229","12","0.9952","0.0505","0.5155","40.9355","32.7781","4739.0767","0.0164","0.1462","97.9927","39.10786520","-108.49219678","37.2","4.1","4514"
"304.600","38.2333","12","0.9460","0.0694","0.5066","42.4039","31.1204","4739.1071","0.0164","0.1338","103.2406","39.10787065","-108.49218977","37.2","4.1","4482"
"304.650","38.3206","13","0.8827","0.0743","0.5346","43.6717","28.9880","4739.1925","0.0164","0.1213","111.0884","39.10787603","-108.49218273","37.2","4.1","4516"
"304.700","38.4132","13","0.8004","0.0630","0.5312","44.9363","26.2381","4739.2373","0.0164","0.1187","123.0277","39.10788122","-108.49217544","37.2","4.1","4526"
"304.750","38.3798","13","0.7039","0.0668","0.5760","45.9706","23.0366","4739.3486","0.0164","0.1100","140.0030","39.10788640","-108.49216806","37.2","4.1","4507"
"304.800","38.4483","13","0.5946","0.0697","0.5978","47.0909","19.4262","4739.4231","0.0164","0.1100","166.3194","39.10789146","-108.49216052","37.2","4.1","4514"
"304.850","38.6275","13","0.4867","0.0671","0.6360","48.2926","15.8720","4739.5385","0.0164","0.1100","204.5116","39.10789642","-108.49215277","37.2","4.1","4491"
"304.900","38.8002","13","0.3820","0.0745","0.6374","48.8650","12.4332","4739.6222","0.0164","0.1000","262.2436","39.10790144","-108.49214494","37.2","4.1","4507"
"304.950","38.8901","13","0.2823","0.0791","0.6428","49.3321","9.1703","4739.6406","0.0164","0.1000","356.3769","39.10790644","-108.49213724","37.2","4.1","4515"
"305.000","38.7764","13","0.1789","0.0689","0.6491","49.5080","5.8009","4739.6766","0.0164","0.1000","561.7278","39.10791150","-108.49212960","37.2","4.1","4523"
"305.050","38.8782","13","0.0556","0.0431","0.6539","49.4406","1.8000","4739.7235","0.0164","0.1000","1815.0556","39.10791667","-108.49212190","37.2","4.1","4494"
"305.100","38.9017","13","-0.0984","0.0177","0.6611","49.2403","-3.1771","4739.7431","0.0164","0.1000","1028.9339","39.10792176","-108.49211429","37.2","4.1","4529"
"305.150","38.8716","13","-0.2661","0.0016","0.6829","48.8940","-8.5921","4739.8380","0.0164","0.1000","380.1779","39.10792702","-108.49210689","37.2","4.1","4532"
"305.200","38.9180","13","-0.4260","-0.0179","0.7024","48.4812","-13.7570","4739.9262","0.0164","0.1000","237.7285","39.10793226","-108.49209947","37.2","4.1","4549"
"305.250","38.9176","13","-0.5720","-0.0409","0.7018","47.7169","-18.4834","4739.9754","0.0164","0.1000","176.9368","39.10793766","-108.49209231","37.2","4.1","4591"
"305.300","38.8612","13","-0.7038","-0.0651","0.7036","46.5093","-22.7756","4740.0579","0.0164","0.1100","143.3841","39.10794338","-108.49208542","37.2","4.1","4564"
"305.350","38.6006","13","-0.8295","-0.0914","0.7356","45.2263","-26.9027","4740.1308","0.0164","0.1100","120.5736","39.10794917","-108.49207889","37.2","4.1","4565"
"305.400","38.5264","13","-0.9697","-0.1216","0.7277","43.4955","-31.5416","4740.1240","0.0164","0.1100","102.6428","39.10795528","-108.49207271","37.2","4.1","4585"
"305.450","38.3800","13","-1.1057","-0.1474","0.6876","41.3098","-36.1014","4740.0519","0.0164","0.1187","89.3376","39.10796167","-108.49206706","37.2","4.1","4564"
"305.500","38.3769","13","-1.2123","-0.1655","0.6836","39.5417","-39.7684","4740.0767","0.0164","0.1213","81.0935","39.10796808","-108.49206133","37.2","4.1","4546"
"305.550","37.9532","13","-1.2856","-0.1822","0.6509","37.7362","-42.3983","4739.9454","0.0164","0.1338","75.2236","39.10797446","-108.49205605","37.2","4.1","4542"
"305.600","37.6418","13","-1.3317","-0.2163","0.6175","35.5831","-44.1757","4739.9181","0.0164","0.1525","71.6047","39.10798098","-108.49205121","37.2","4.1","4502"
"305.650","37.2749","13","-1.3502","-0.2580","0.6380","33.2191","-45.1001","4739.9386","0.0164","0.1775","69.4534","39.10798775","-108.49204669","37.2","4.1","4474"
"305.700","37.0571","12","-1.3262","-0.2692","0.6565","30.7333","-44.6605","4739.9790","0.0164","0.1912","69.7272","39.10799461","-108.49204268","37.2","4.1","4459"
"305.750","36.8519","12","-1.2963","-0.2734","0.6500","28.5686","-44.0300","4740.0195","0.0164","0.2000","70.3340","39.10800148","-108.49203880","37.2","4.1","4394"
"305.800","36.5382","12","-1.2802","-0.2895","0.6572","26.3463","-43.8660","4740.0199","0.0164","0.2062","69.9960","39.10800837","-108.49203534","37.2","4.1","4340"
"305.850","36.0570","12","-1.2721","-0.3279","0.5879","24.3281","-43.9969","4739.9338","0.0164","0.2100","68.8686","39.10801528","-108.49203221","37.2","4.1","4286"
"305.900","35.3709","13","-1.2915","-0.3875","0.5445","22.0862","-45.1520","4739.7880","0.0164","0.2212","65.8299","39.10802203","-108.49202934","37.2","4.1","4230"
"305.950","34.9389","13","-1.3230","-0.4626","0.4901","19.6690","-46.8560","4739.6630","0.0164","0.2262","62.6612","39.10802888","-108.49202709","37.2","4.1","4179"
"306.000","34.6553","13","-1.3419","-0.5157","0.4357","17.5825","-48.2584","4739.5745","0.0164","0.2200","60.3464","39.10803575","-108.49202500","37.2","4.1","4140"
"306.050","34.2747","13","-1.3672","-0.5201","0.4188","15.4144","-50.0185","4739.5689","0.0164","0.2200","57.5835","39.10804264","-108.49202312","37.2","4.1","4086"
"306.100","33.6644","13","-1.3909","-0.4545","0.4378","12.6890","-51.7720","4739.6514","0.0164","0.2438","54.6424","39.10804941","-108.49202200","37.2","4.1","4102"
"306.150","32.7962","13","-1.4042","-0.3602","0.5078","9.1741","-53.0696","4739.7503","0.0164","0.2738","51.9316","39.10805596","-108.49202165","37.2","4.1","4014"
"306.200","32.1431","12","-1.4256","-0.2793","0.4977","6.2249","-54.5589","4739.7571","0.0164","0.2862","49.5081","39.10806248","-108.49202143","37.2","4.1","3944"
"306.250","31.7687","12","-1.4535","-0.2151","0.4238","3.4624","-56.1906","4739.6014","0.0167","0.2900","47.5106","39.10806910","-108.49202165","37.2","4.1","3980"
"306.300","31.8312","12","-1.4665","-0.1645","0.3380","0.9584","-57.1523","4739.4576","0.0167","0.2862","46.8029","39.10807574","-108.49202219","37.2","4.1","3845"
"306.350","32.1695","13","-1.4417","-0.1344","0.3391","-0.9138","-56.5434","4739.4992","0.0167","0.2562","47.8098","39.10808261","-108.49202293","37.2","4.1","3725"
"306.400","32.3144","13","-1.3990","-0.1256","0.3448","-3.4554","-55.1750","4739.5477","0.0167","0.2500","49.2162","39.10808932","-108.49202417","37.2","4.1","3779"
"306.450","31.9862","14","-1.3571","-0.1282","0.3112","-6.4746","-53.8020","4739.4932","0.0167","0.2587","49.9595","39.10809581","-108.49202578","37.2","4.1","3691"
"306.500","31.3669","14","-1.3210","-0.1446","0.2855","-9.7770","-52.6555","4739.5173","0.0167","0.2700","50.0590","39.10810186","-108.49202785","37.2","4.1","3722"
"306.550","31.0453","13","-1.3243","-0.1763","0.2958","-13.3978","-53.1068","4739.5741","0.0167","0.2625","49.1246","39.10810778","-108.49203052","37.1","4.1","3641"
"306.600","30.7965","13","-1.3615","-0.2133","0.3075","-16.0383","-54.9975","4739.6010","0.0167","0.2375","47.0557","39.10811360","-108.49203328","37.1","4.1","3610"
"306.650","30.5181","14","-1.4053","-0.2470","0.2885","-17.8422","-57.2536","4739.6694","0.0167","0.2125","44.7929","39.10811935","-108.49203600","37.1","4.1","3549"
